goals_per_game,goals_against_per_game,power_play_percentage,penalty_kill_percentage,shots_per_game,shots_allowed,shooting_pctg,save_pctg,failed_shots_per_game,saves_per_game,ties,power_play_efficiency,aboveAvgAdjWins
2.476,2.695,14.7,83.3,27.7073,26.1098,8.9,89.7,25.2413503,23.4204906,12,-0.02824858757062147,-4.982142857142854
2.61,2.915,18.1,81.0,28.0854,29.1707,9.3,90.0,25.473457800000002,26.25363,17,0.0,-7.482142857142854
2.598,3.207,17.3,85.3,26.1341,32.2073,9.9,90.0,23.546824100000002,28.986569999999997,11,0.026829268292682926,-9.482142857142854
2.415,2.171,14.2,86.0,25.439,28.4756,9.5,92.4,23.022295,26.311454400000002,11,0.02459016393442623,3.517857142857146
2.598,2.0,16.4,85.3,29.6707,24.4024,8.8,91.8,27.059678400000003,22.4014032,14,0.038461538461538464,6.089285714285715
2.89,2.561,16.7,85.5,28.5488,27.3659,10.1,90.60000000000001,25.6653712,24.7935054,15,0.006191950464396285,1.5892857142857153
2.512,3.049,14.3,79.4,29.4634,29.2195,8.5,89.60000000000001,26.959011,26.180672,15,-0.10559006211180125,-9.410714285714285
2.793,2.268,20.7,83.3,29.4024,25.5122,9.5,91.10000000000001,26.609172,23.2416142,21,0.022292993630573247,6.589285714285715
2.317,3.695,18.1,77.2,24.7439,33.1707,9.4,88.9,22.4179734,29.488752299999998,12,-0.05277777777777778,-14.910714285714285
2.549,2.293,16.0,83.6,30.4878,27.8049,8.4,91.8,27.926824800000002,25.524898200000003,22,-0.023333333333333334,8.089285714285715
2.683,2.695,15.8,84.8,28.061,28.5366,9.6,90.60000000000001,25.367144,25.8541596,11,0.013623978201634877,-1.4107142857142847
2.537,2.341,17.2,82.5,27.6829,28.5854,9.2,91.8,25.136073200000002,26.2413972,11,0.0,2.5892857142857153
3.195,2.305,21.6,83.6,29.5244,24.878,10.8,90.7,26.3357648,22.564346,16,0.06199460916442048,7.089285714285715
2.951,2.488,20.1,83.4,27.4756,26.4268,10.7,90.60000000000001,24.5357108,23.9426808,13,0.029490616621983913,7.589285714285715
2.098,2.549,10.7,81.6,29.1951,26.2195,7.2,90.3,27.0930528,23.6762085,20,-0.06510416666666667,-5.910714285714285
2.293,2.695,16.8,86.4,27.7195,34.4878,8.3,92.2,25.4187815,31.7977516,19,0.0032258064516129032,-6.410714285714285
2.988,2.341,16.2,84.9,30.0,25.4268,10.0,90.8,27.0,23.0875344,14,0.038348082595870206,9.089285714285715
2.268,3.085,19.2,81.3,23.7317,31.5366,9.6,90.2,21.4534568,28.4460132,13,-0.03293413173652695,-14.410714285714285
2.293,3.159,15.8,83.5,29.2805,30.7439,7.8,89.7,26.996621,27.5772783,19,-0.022922636103151862,-14.410714285714285
3.11,2.305,20.1,86.8,30.2927,26.2317,10.3,91.2,27.172551900000002,23.923310400000002,13,0.06687898089171974,10.589285714285715
2.634,2.646,16.9,81.8,27.1585,28.4756,9.7,90.7,24.5241255,25.8273692,15,0.018779342723004695,1.5892857142857153
2.329,2.415,17.9,84.5,27.1098,25.6463,8.6,90.60000000000001,24.778357200000002,23.2355478,13,0.011730205278592375,1.5892857142857153
2.439,2.146,15.1,84.7,27.4146,25.4878,8.9,91.60000000000001,24.974700600000002,23.3468248,10,0.0028011204481792717,3.0892857142857153
2.878,2.415,20.4,83.8,29.4024,28.3537,9.8,91.5,26.5209648,25.9436355,20,0.0440771349862259,6.089285714285715
2.695,2.537,13.0,81.1,28.439,26.5244,9.5,90.4,25.737295,23.9780576,17,-0.0650887573964497,0.5892857142857153
2.866,2.366,15.0,86.0,29.0122,26.622,9.9,91.10000000000001,26.139992200000002,24.252642,15,0.016042780748663103,6.589285714285715
2.244,2.598,18.1,84.7,29.7317,29.7927,7.5,91.3,27.501822500000003,27.2007351,18,0.0064516129032258064,-5.910714285714285
2.366,2.134,15.8,85.8,26.7805,23.1951,8.8,90.8,24.423816000000002,21.0611508,15,0.024390243902439025,4.589285714285715
2.5,2.646,14.0,80.7,28.6463,26.9878,8.7,90.2,26.1540719,24.342995600000002,25,-0.042134831460674156,-3.4107142857142847
2.671,2.232,16.6,85.3,28.0488,28.939,9.5,92.30000000000001,25.384164000000002,26.710697,18,0.026706231454005934,8.089285714285715
2.159,2.902,14.5,85.2,27.8049,31.9878,7.8,90.9,25.6361178,29.0769102,12,0.0199501246882793,-12.910714285714285
2.293,2.232,13.6,84.5,24.1707,29.061,9.5,92.30000000000001,21.8744835,26.823303000000003,23,0.005917159763313609,-2.4107142857142847
2.841,2.744,17.8,81.9,29.2073,29.3049,9.7,90.60000000000001,26.3741919,26.550239400000002,9,0.03416856492027335,4.607142857142854
2.695,3.354,16.9,79.2,30.2561,31.0854,8.9,89.2,27.5633071,27.7281768,6,-0.051111111111111114,-6.892857142857146
3.049,2.573,18.9,83.7,29.8537,28.7561,10.2,91.10000000000001,26.8086226,26.1968071,12,0.00909090909090909,4.107142857142854
3.207,3.085,18.0,79.1,31.122,28.9268,10.3,89.3,27.916434,25.8316324,11,-0.038288288288288286,4.607142857142854
2.963,3.78,19.0,78.8,28.0122,33.2073,10.6,88.6,25.0429068,29.421667799999998,14,-0.03838383838383838,-16.892857142857146
2.78,3.146,14.8,83.7,30.622,32.1098,9.1,90.2,27.835398,28.963039600000002,16,-0.03827751196172249,-8.892857142857146
3.366,2.854,21.2,86.6,30.6098,30.5122,11.0,90.60000000000001,27.242722,27.644053200000002,6,0.0880503144654088,9.107142857142854
2.939,2.976,19.2,81.1,30.122,30.5732,9.8,90.3,27.170044,27.6075996,9,-0.004319654427645789,0.6071428571428541
3.805,2.5,20.8,84.7,34.2805,28.5854,11.1,91.3,30.475364500000005,26.0984702,9,0.05918367346938776,10.607142857142854
3.098,3.207,21.4,80.0,28.3293,30.5976,10.9,89.5,25.2414063,27.384852000000002,8,0.015968063872255488,-0.8928571428571459
3.488,3.146,17.9,81.8,31.1341,30.4512,11.2,89.7,27.6470808,27.3147264,8,0.026365348399246705,10.107142857142854
2.878,3.073,15.3,82.3,33.2195,34.7927,8.7,91.2,30.329403499999998,31.730942400000004,11,-0.0681265206812652,-3.392857142857146
3.0,3.122,16.7,81.5,31.6341,27.561,9.5,88.7,28.628860500000002,24.446607,6,0.018556701030927835,0.1071428571428541
2.805,3.659,14.7,78.9,29.8171,35.122,9.4,89.60000000000001,27.0142926,31.469312000000002,12,-0.08979591836734693,-10.892857142857146
2.549,3.402,12.2,83.9,30.2439,29.4756,8.4,88.5,27.7034124,26.085906,13,-0.08872901678657075,-13.392857142857146
3.671,2.512,22.1,85.5,34.0976,26.5854,10.8,90.60000000000001,30.4150592,24.086372400000002,8,0.07592190889370933,16.107142857142854
3.085,2.732,18.4,84.6,29.0244,32.4634,10.6,91.60000000000001,25.9478136,29.736474400000002,8,0.0234375,7.107142857142854
2.354,3.463,14.7,82.2,28.4756,30.6098,8.3,88.7,26.1121252,27.1508926,15,-0.013671875,-17.392857142857146
2.634,2.354,18.2,84.2,28.0366,27.5732,9.4,91.5,25.4011596,25.229478,11,0.014644351464435146,5.607142857142854
3.415,3.061,18.8,84.6,30.0488,29.4512,11.4,89.60000000000001,26.6232368,26.3882752,9,0.042283298097251586,1.607142857142854
3.037,2.951,18.1,84.1,29.7805,25.5488,10.2,88.4,26.742889,22.5851392,13,0.024742268041237112,1.607142857142854
3.073,3.061,18.2,81.8,28.7561,30.0732,10.7,89.8,25.679197300000002,27.0057336,8,0.005703422053231939,0.1071428571428541
3.061,2.707,18.1,83.5,31.5244,29.6463,9.7,90.9,28.4665332,26.9484867,12,0.00625,3.107142857142854
3.085,2.646,17.7,83.7,28.4878,25.5976,10.8,89.7,25.4111176,22.9610472,6,0.012048192771084338,10.107142857142854
2.963,3.28,14.2,78.7,29.1951,29.9878,10.2,89.1,26.2171998,26.7191298,5,-0.04990757855822551,-1.392857142857146
3.232,2.866,18.2,80.7,30.2805,26.5854,10.7,89.2,27.0404865,23.7141768,11,0.028,3.607142857142854
2.622,3.366,14.2,81.8,27.439,33.6829,9.6,90.0,24.804856,30.31461,4,-0.06873614190687362,-8.892857142857146
2.756,2.585,17.0,87.4,26.7561,30.0,10.3,91.4,24.0002217,27.42,8,0.04856512141280353,-3.892857142857146
2.512,2.354,17.7,85.2,28.7073,28.439,8.8,91.7,26.181057600000003,26.078563000000003,9,0.0681198910081744,7.482142857142854
2.927,2.866,18.1,81.8,29.9878,32.5854,9.8,91.2,27.0489956,29.7178848,12,-0.04597701149425287,-0.017857142857145902
2.841,2.573,18.5,83.8,31.5366,28.4024,9.0,90.9,28.698306000000002,25.8177816,10,0.024630541871921183,0.9821428571428541
2.598,3.622,14.1,84.5,28.7927,32.5976,9.0,88.9,26.201357,28.9792664,12,-0.031914893617021274,-18.017857142857146
3.256,2.927,20.3,82.1,28.8537,30.8537,11.3,90.5,25.5932319,27.9225985,11,0.04103671706263499,6.482142857142854
2.561,3.476,17.2,81.7,28.9024,33.5122,8.9,89.60000000000001,26.330086400000003,30.0269312,6,-0.024271844660194174,-8.017857142857146
3.634,2.902,17.4,81.3,29.4756,31.0,12.3,90.60000000000001,25.8501012,28.086000000000002,7,-0.002457002457002457,10.482142857142854
2.915,3.061,22.8,83.5,29.5854,32.7439,9.9,90.7,26.6564454,29.6987173,6,0.04497354497354497,-1.017857142857146
3.488,2.634,17.9,84.5,32.3293,30.2317,10.8,91.3,28.837735600000002,27.6015421,9,0.02729528535980149,6.482142857142854
3.098,3.195,17.7,78.5,32.6951,28.4146,9.5,88.8,29.589065499999997,25.2321648,11,-0.04738154613466334,-0.5178571428571459
2.939,3.024,15.0,84.6,31.2073,28.4878,9.4,89.4,28.2738138,25.468093200000002,8,0.013422818791946308,-2.017857142857146
2.988,3.037,18.1,82.4,33.2927,29.2927,9.0,89.60000000000001,30.296357000000004,26.2462592,16,-0.050445103857566766,-3.017857142857146
2.963,3.159,18.4,78.4,29.4878,27.2439,10.0,88.4,26.53902,24.0836076,5,0.008021390374331552,0.4821428571428541
2.854,3.354,16.4,80.2,27.9878,33.3415,10.2,89.9,25.1330444,29.974008500000004,14,-0.03676470588235294,-11.017857142857146
2.378,3.061,11.8,82.6,26.8415,29.3659,8.9,89.60000000000001,24.4526065,26.3118464,9,-0.09340659340659341,-10.517857142857146
3.073,2.329,17.1,84.6,33.7927,24.6341,9.1,90.5,30.717564300000003,22.2938605,13,0.01256281407035176,10.482142857142854
3.244,2.524,17.4,85.8,27.5732,31.2317,11.8,91.9,24.3195624,28.701932300000003,8,0.0392156862745098,8.982142857142854
2.537,3.024,12.1,80.0,26.8537,28.8902,9.4,89.5,24.329452200000002,25.856729,13,-0.09711286089238845,-5.517857142857146
3.11,2.695,18.2,80.4,27.3415,30.5122,11.4,91.2,24.224569,27.8271264,10,-0.0199501246882793,1.982142857142854
3.256,3.012,21.1,80.2,31.7439,29.0,10.3,89.60000000000001,28.4742783,25.984,7,0.02406417112299465,1.482142857142854
2.341,2.988,14.2,84.5,26.7439,29.7439,8.8,90.0,24.3904368,26.76951,7,-0.0160857908847185,-10.517857142857146
2.646,2.402,17.2,86.9,29.3293,29.2439,9.0,91.8,26.689663,26.845900200000003,7,0.03194103194103194,6.482142857142854
3.098,2.415,22.4,85.1,31.4878,27.4146,9.8,91.2,28.4019956,25.002115200000002,14,0.07035175879396985,8.982142857142854
2.646,2.354,18.5,84.3,28.0,25.4024,9.5,90.7,25.34,23.0399768,7,0.0468384074941452,7.482142857142854
2.72,3.378,18.3,77.9,31.0,29.7561,8.8,88.6,28.272000000000002,26.3639046,14,-0.02262443438914027,-12.017857142857146
3.122,2.402,22.4,83.3,28.6098,26.2073,10.9,90.8,25.4913318,23.7962284,5,0.09024390243902439,7.482142857142854
2.39,2.976,14.8,81.2,27.7195,28.5976,8.6,89.60000000000001,25.335623000000002,25.6234496,7,-0.045662100456621,-9.517857142857146
2.744,2.244,18.9,86.0,29.6463,28.7927,9.3,92.2,26.8891941,26.546869400000002,8,0.06315789473684211,5.982142857142854
2.415,2.354,15.6,82.8,28.8049,27.5244,8.4,91.4,26.3852884,25.1573016,7,-0.0125,3.5535714285714306
2.305,2.927,14.6,81.9,29.6951,30.3415,7.8,90.4,27.3788822,27.428716,9,-0.06060606060606061,-6.446428571428569
2.5,2.317,16.5,84.5,31.4512,25.9024,7.9,91.10000000000001,28.966555200000002,23.597086400000002,13,0.021621621621621623,2.5535714285714306
2.988,2.768,21.8,83.2,28.7683,31.8171,10.4,91.3,25.7763968,29.0490123,11,0.04935064935064935,1.5535714285714306
2.927,2.585,20.4,81.0,27.6707,30.7683,10.6,91.60000000000001,24.7376058,28.1837628,8,0.023809523809523808,5.053571428571431
2.512,2.622,17.6,78.6,28.5244,30.4634,8.8,91.4,26.0142528,27.8435476,12,-0.047021943573667714,1.0535714285714306
3.061,2.841,18.0,83.2,30.2195,28.3659,10.1,90.0,27.167330500000002,25.52931,12,0.0273224043715847,-0.9464285714285694
3.134,2.634,24.1,82.5,29.061,31.5732,10.8,91.7,25.922412,28.9526244,10,0.08021390374331551,6.053571428571431
3.146,2.951,18.3,81.0,30.1341,29.9512,10.4,90.10000000000001,27.0001536,26.9860312,8,-0.036585365853658534,1.0535714285714306
2.78,3.122,17.8,78.1,31.0,29.3049,9.0,89.3,28.21,26.1692757,11,-0.04664723032069971,-4.446428571428569
3.049,3.0,18.8,78.9,32.5488,28.878,9.4,89.60000000000001,29.4892128,25.874688,6,0.009523809523809525,0.0535714285714306
2.573,2.683,19.2,82.3,31.0854,33.5732,8.3,92.0,28.5053118,30.887344000000002,9,-0.019169329073482427,-3.4464285714285694
2.695,3.244,19.3,82.0,28.7073,28.1951,9.4,88.5,26.008813800000002,24.9526635,9,0.0033783783783783786,-10.44642857142857
2.902,2.768,18.8,80.5,30.9512,27.5488,9.4,90.0,28.0417872,24.79392,8,-0.008670520231213872,1.0535714285714306
2.854,2.817,15.9,82.1,28.0244,28.6098,10.2,90.2,25.1659112,25.806039600000002,8,-0.030136986301369864,-1.9464285714285694
3.073,2.183,20.7,84.0,34.3902,23.5366,8.9,90.7,31.3294722,21.3476962,7,0.061381074168797956,11.55357142857143
2.768,2.732,14.8,85.4,29.5732,29.7561,9.4,90.8,26.7933192,27.0185388,9,0.0111731843575419,-0.4464285714285694
2.463,2.829,14.1,84.4,26.1098,27.4268,9.4,89.7,23.6554788,24.6018396,13,-0.02694610778443114,-6.446428571428569
2.756,2.732,16.8,81.5,28.2439,28.4756,9.8,90.4,25.475997800000002,25.7419424,10,-0.036931818181818184,1.0535714285714306
2.732,2.634,14.6,81.4,28.6463,27.2805,9.5,90.3,25.9249015,24.6342915,7,-0.020895522388059702,1.5535714285714306
2.683,3.012,16.6,84.7,26.2927,31.378,10.2,90.4,23.6108446,28.365712000000002,6,0.0029069767441860465,-1.9464285714285694
2.524,2.512,17.1,82.6,27.4634,28.8659,9.2,91.3,24.936767200000002,26.3545667,10,-0.0027100271002710027,-1.9464285714285694
2.402,2.244,16.6,83.1,27.3293,28.0488,8.8,92.0,24.924321600000003,25.804896,8,-0.024930747922437674,5.053571428571431
2.89,2.488,18.1,85.6,26.6707,26.061,10.8,90.5,23.7902644,23.585205000000002,7,0.03672316384180791,2.5535714285714306
2.756,3.207,17.4,78.0,28.6463,32.0122,9.6,90.0,25.896255200000002,28.81098,7,-0.010899182561307902,-10.44642857142857
2.634,2.28,18.7,85.8,29.6098,24.1585,8.9,90.60000000000001,26.9745278,21.887601,10,0.06951871657754011,8.05357142857143
2.317,2.561,14.9,83.3,29.0366,27.4268,8.0,90.7,26.713672000000003,24.8761076,12,-0.028089887640449437,-5.946428571428569
2.683,2.561,18.9,85.2,27.0488,30.1098,9.9,91.5,24.3709688,27.550467,10,0.04437869822485207,3.0535714285714306
2.902,2.524,18.9,79.9,32.9024,29.4512,8.8,91.4,30.006988800000002,26.9183968,4,-0.02280130293159609,6.803571428571431
2.415,3.341,16.9,79.8,28.9268,33.5488,8.3,90.0,26.525875600000003,30.193920000000002,9,-0.059375,-15.69642857142857
2.439,2.585,13.9,87.8,32.4146,29.6707,7.5,91.3,29.983505,27.0893491,9,0.023121387283236993,1.3035714285714306
3.171,2.829,22.5,83.0,29.7683,32.5366,10.7,91.3,26.5830919,29.7059158,11,0.012658227848101266,3.3035714285714306
3.146,2.841,17.2,82.7,29.0366,30.2927,10.8,90.60000000000001,25.9006472,27.445186200000002,9,0.005555555555555556,3.3035714285714306
3.293,2.317,23.6,82.3,30.2683,30.7927,10.9,92.5,26.9690553,28.4832475,10,0.06389776357827476,11.80357142857143
2.951,2.793,20.9,81.8,30.5488,31.4024,9.7,91.10000000000001,27.5855664,28.607586400000002,9,0.03910614525139665,-0.6964285714285694
2.951,2.927,19.2,82.4,30.0122,31.7073,9.8,90.8,27.0710044,28.7902284,11,0.01871657754010695,0.3035714285714306
2.598,2.817,19.5,81.5,29.3293,28.5,8.9,90.10000000000001,26.7189923,25.6785,11,0.0058997050147492625,-4.696428571428569
2.976,3.488,18.8,74.7,31.7439,30.2561,9.4,88.5,28.7599734,26.7766485,13,-0.048484848484848485,-5.696428571428569
2.878,2.695,18.7,80.4,32.622,29.5,8.8,90.9,29.751264000000003,26.8155,7,0.029411764705882353,2.3035714285714306
2.817,2.72,16.6,82.6,29.4146,34.6707,9.6,92.2,26.5907984,31.966385399999997,11,-0.00974025974025974,0.3035714285714306
2.524,3.28,17.8,78.0,28.5122,32.939,8.9,90.0,25.9746142,29.6451,18,-0.08163265306122448,-13.19642857142857
3.268,2.927,25.2,80.6,33.5122,29.4878,9.8,90.10000000000001,30.2280044,26.5685078,8,0.02967359050445104,7.803571428571431
3.171,2.549,19.3,80.6,32.7195,28.5854,9.7,91.10000000000001,29.545708499999996,26.0412994,12,0.01652892561983471,5.803571428571431
3.524,2.927,25.5,78.3,36.1585,27.7317,9.7,89.4,32.6511255,24.7921398,10,0.053824362606232294,9.80357142857143
2.524,2.78,15.7,82.5,28.9634,29.4024,8.7,90.5,26.4435842,26.609172,8,-0.02830188679245283,-2.1964285714285694
2.768,2.768,20.5,83.8,27.6951,28.5488,10.0,90.3,24.92559,25.7795664,10,0.039886039886039885,-0.1964285714285694
3.061,3.0,17.0,83.4,32.2317,29.7683,9.5,89.9,29.169688499999996,26.7617017,6,0.008379888268156424,2.8035714285714306
2.317,3.085,15.7,79.9,28.7683,28.9756,8.1,89.4,26.4380677,25.9041864,5,-0.0440251572327044,-11.69642857142857
2.78,2.976,16.9,77.5,28.0854,32.5366,9.9,90.9,25.3049454,29.575769400000002,9,-0.04519774011299435,-3.6964285714285694
2.963,2.598,18.8,81.4,28.4756,29.1707,10.4,91.10000000000001,25.5141376,26.5745077,10,-0.0056022408963585435,3.8035714285714306
2.902,2.866,23.6,79.7,30.2561,30.4756,9.6,90.60000000000001,27.3515144,27.6108936,7,-0.016181229773462782,-0.6964285714285694
2.732,3.061,15.4,78.6,28.9024,28.0976,9.5,89.1,26.156672,25.0349616,11,-0.045584045584045586,-4.696428571428569
2.463,2.756,19.2,82.9,29.061,28.061,8.5,90.2,26.590815000000003,25.311022,11,0.019444444444444445,-6.696428571428569
3.061,2.427,24.2,83.3,33.1707,27.1707,9.2,91.10000000000001,30.118995599999998,24.752507700000002,11,0.1,12.30357142857143
2.683,2.72,12.7,82.1,28.9024,27.8171,9.3,90.2,26.2144768,25.0910242,10,-0.06521739130434782,-0.1964285714285694
2.61,2.402,20.1,87.6,27.5244,30.7073,9.5,92.2,24.909582,28.3121306,9,0.09146341463414634,-1.6964285714285694
2.634,2.268,18.7,82.8,29.9878,26.9878,8.8,91.60000000000001,27.3488736,24.720824800000003,7,0.03663003663003663,5.589285714285715
2.61,3.146,16.0,76.3,30.4024,31.939,8.6,90.10000000000001,27.7877936,28.777039000000002,11,-0.0718954248366013,-6.410714285714285
2.671,2.61,18.3,84.3,29.5732,29.878,9.0,91.3,26.911612,27.278614,11,0.016611295681063124,-2.4107142857142847
2.829,2.707,21.4,83.0,31.5732,28.6098,9.0,90.5,28.731612000000002,25.891869,6,0.03470031545741325,-1.9107142857142847
3.037,2.866,17.2,84.1,32.7805,28.6585,9.3,90.0,29.731913500000005,25.792650000000002,7,0.012269938650306749,4.589285714285715
2.39,2.329,16.6,86.4,31.6951,29.8171,7.5,92.2,29.3179675,27.4913662,13,0.026415094339622643,-0.4107142857142847
2.817,2.451,17.6,86.6,31.561,31.378,8.9,92.2,28.752071,28.930516,10,0.054313099041533544,4.089285714285715
2.561,2.659,21.8,83.0,28.6098,32.122,9.0,91.7,26.034918,29.455874,10,0.01532567049808429,-1.9107142857142847
2.683,2.841,16.9,84.3,29.7073,28.5366,9.0,90.0,27.033643,25.682940000000002,6,-0.0034482758620689655,1.0892857142857153
2.561,3.207,14.0,74.7,32.5732,29.7561,7.9,89.2,29.999917200000002,26.5424412,14,-0.09206349206349207,-8.910714285714285
2.756,3.061,16.9,80.6,29.2927,31.3902,9.4,90.2,26.5391862,28.3139604,10,-0.018072289156626505,-5.910714285714285
2.463,2.854,14.2,79.4,28.4268,34.1463,8.7,91.60000000000001,25.9536684,31.278010799999997,13,-0.04854368932038835,-7.410714285714285
2.598,3.085,19.3,80.1,28.8659,31.4024,9.0,90.2,26.267969,28.3249648,12,-0.012269938650306749,-5.910714285714285
3.817,2.768,25.2,78.8,32.8415,30.9146,11.6,91.0,29.031886000000004,28.132286,13,0.038338658146964855,14.589285714285715
3.195,2.476,17.7,85.3,34.122,25.0976,9.4,90.10000000000001,30.914532,22.612937600000002,8,0.04421768707482993,10.089285714285715
2.72,2.524,19.2,83.9,33.378,29.4268,8.1,91.4,30.674382,26.8960952,14,0.05211726384364821,5.089285714285715
2.646,2.695,16.4,77.1,30.5854,29.2195,8.7,90.8,27.924470200000002,26.531306,6,-0.04195804195804196,4.089285714285715
2.659,2.659,16.9,86.8,29.8171,30.1585,8.9,91.2,27.1633781,27.504552,10,0.02280130293159609,-0.9107142857142847
2.451,2.476,16.0,82.3,28.6585,28.9268,8.6,91.4,26.193869,26.4390952,10,-0.041044776119402986,-0.9107142857142847
2.89,2.78,18.1,80.2,27.8902,32.061,10.4,91.3,24.9896192,29.271693000000003,9,-0.012903225806451613,1.5892857142857153
2.512,3.39,17.3,78.0,28.3049,33.122,8.9,89.8,25.7857639,29.743556,8,-0.04983388704318937,-14.910714285714285
3.268,2.659,20.9,81.6,30.9024,29.5,10.6,91.0,27.6267456,26.845000000000002,5,0.027692307692307693,5.589285714285715
2.841,2.963,21.0,79.3,30.1463,33.378,9.4,91.10000000000001,27.3125478,30.407358000000002,11,-0.013333333333333334,-1.4107142857142847
2.805,2.976,18.6,77.4,30.7805,31.2073,9.1,90.5,27.979474500000002,28.2426065,14,-0.012195121951219513,-1.9107142857142847
2.817,2.573,20.9,80.3,29.1341,27.561,9.7,90.7,26.308092300000002,24.997827,9,0.013029315960912053,4.589285714285715
3.134,2.549,21.0,85.0,31.7317,31.3537,9.9,91.9,28.5902617,28.8140503,11,0.05177993527508091,10.589285714285715
2.61,3.037,18.2,81.7,28.5122,30.6585,9.2,90.10000000000001,25.8890776,27.6233085,15,-0.016233766233766232,-6.410714285714285
2.61,2.915,19.1,82.7,27.6341,29.4512,9.4,90.10000000000001,25.0364946,26.5355312,8,0.019417475728155338,-3.9107142857142847
2.085,2.524,14.3,83.4,28.5854,26.2439,7.3,90.4,26.4986658,23.7244856,5,-0.02531645569620253,-5.535714285714285
2.744,3.146,17.2,83.2,29.3659,31.9512,9.3,90.2,26.6348713,28.8199824,13,0.0,-9.535714285714285
2.732,2.378,16.9,83.7,29.9146,29.3902,9.1,91.9,27.192371400000003,27.0095938,5,0.02413793103448276,0.4642857142857153
3.122,2.634,16.6,82.8,31.7683,30.1341,9.8,91.3,28.6550066,27.5124333,12,-0.01694915254237288,6.964285714285715
2.78,2.39,15.8,86.1,31.4878,28.6829,8.8,91.7,28.7168736,26.3022193,8,0.012861736334405145,6.964285714285715
2.976,2.305,16.2,82.6,32.878,32.7073,9.1,93.0,29.886102,30.417789,11,-0.011320754716981131,5.464285714285715
2.927,2.78,19.4,83.0,32.8049,30.6585,8.9,90.9,29.885263900000005,27.8685765,10,0.010752688172043012,1.9642857142857153
2.598,2.512,19.7,84.4,31.7317,30.9512,8.2,91.9,29.1297006,28.4441528,8,0.020689655172413793,1.9642857142857153
2.317,2.988,17.5,83.7,29.0366,31.2073,8.0,90.4,26.713672000000003,28.211399200000002,10,-0.011673151750972763,-9.035714285714285
2.598,2.988,15.9,77.5,28.7805,30.9756,9.0,90.4,26.190255,28.0019424,11,-0.03067484662576687,-3.5357142857142847
2.817,2.854,15.9,81.2,30.6951,33.2317,9.2,91.4,27.871150800000002,30.3737738,11,0.011560693641618497,-0.5357142857142847
2.329,2.707,13.1,84.6,30.4024,31.8171,7.7,91.5,28.061415200000003,29.1126465,12,-0.02247191011235955,-10.035714285714285
2.939,2.854,20.5,83.8,31.7683,28.7073,9.3,90.10000000000001,28.8138481,25.865277300000002,11,0.05952380952380952,5.464285714285715
2.671,2.329,17.5,85.6,31.2927,28.9634,8.5,92.0,28.6328205,26.646328,11,0.011406844106463879,7.464285714285715
3.073,2.683,23.1,79.2,32.1585,28.7073,9.6,90.7,29.071284,26.0375211,9,0.039711191335740074,2.4642857142857153
3.134,2.89,22.3,82.3,33.622,30.6585,9.3,90.60000000000001,30.495154,27.776601,10,0.046511627906976744,5.964285714285715
2.598,2.317,15.2,84.9,28.8049,30.6098,9.0,92.4,26.212459000000003,28.283455200000002,11,0.0,3.4642857142857153
2.878,2.78,18.6,81.7,30.1829,27.7317,9.5,90.0,27.315524500000002,24.95853,11,0.0035842293906810036,-2.5357142857142847
2.939,2.805,19.5,81.2,30.5,28.5122,9.6,90.2,27.572,25.7180044,12,0.02830188679245283,0.9642857142857153
2.695,3.5,18.5,76.1,29.1951,31.8171,9.2,89.0,26.5091508,28.317219,8,-0.09811320754716982,-12.035714285714285
2.329,3.171,14.5,77.0,26.6829,31.6707,8.7,90.0,24.3614877,28.50363,12,-0.09868421052631579,-15.035714285714285
3.146,2.195,24.3,85.6,32.0,30.122,9.8,92.7,28.864,27.923094000000003,9,0.09121621621621621,12.464285714285715
2.866,2.841,23.5,81.3,28.4634,32.2927,10.1,91.2,25.5885966,29.450942400000006,5,0.03508771929824561,3.4642857142857153
2.707,2.756,18.0,80.1,27.6707,30.5366,9.8,91.0,24.9589714,27.788306000000002,11,0.0,1.4642857142857153
2.549,2.39,16.1,85.5,28.8171,27.9024,8.8,91.4,26.281195200000003,25.5027936,6,0.023972602739726026,2.9642857142857153
2.963,2.537,23.5,79.6,34.5366,28.8902,8.6,91.2,31.566452400000003,26.3478624,9,0.04152249134948097,6.464285714285715
2.561,3.049,13.9,80.2,30.561,29.8415,8.4,89.8,27.993876,26.797667,13,-0.0664451827242525,-5.535714285714285
2.476,2.78,18.1,82.8,26.1951,32.0122,9.5,91.3,23.7065655,29.2271386,8,0.0,-3.0357142857142847
2.634,2.5,17.2,89.6,27.4756,26.8171,9.6,90.7,24.8379424,24.3231097,6,0.07116104868913857,5.086206896551722
2.39,3.061,18.5,80.5,29.3902,30.1098,8.1,89.8,27.0095938,27.0386004,11,-0.00411522633744856,-6.413793103448278
2.707,2.22,15.7,86.2,28.5122,27.8171,9.5,92.0,25.803541,25.591732,7,0.02857142857142857,8.586206896551722
3.171,2.744,19.7,81.8,32.2073,28.4024,9.8,90.3,29.050984599999996,25.6473672,9,0.023880597014925373,5.586206896551722
3.329,2.659,19.7,87.8,33.8902,27.4024,9.8,90.3,30.5689604,24.7443672,6,0.08304498269896193,8.086206896551722
3.171,2.427,17.2,83.5,32.3537,29.7683,9.8,91.8,29.183037400000003,27.3272994,4,0.0,5.086206896551722
